Gene name	Human gene name
C2cd4d	C2CD4D
Rorc	RORC
Mthfd2l	MTHFD2L
Pknox1	PKNOX1
Rnf19b	RNF19B
Cct8l1	CCT8L2
Rgs5	RGS5
Epgn	EPGN
Rgs4	RGS4
Ereg	EREG
Ccdc190	CCDC190
Lingo4	LINGO4
Xrcc2	XRCC2
Sgms2	SGMS2
Atf2	ATF2
Septin2	SEPTIN2
Areg	AREG
Tmem54	TMEM54
Btc	BTC
Parm1	PARM1
Polr2e	POLR2E
Kcnip4	KCNIP4
Hpca	HPCA
Cbs	CBS
Cbs	CBSL
Gpx4	GPX4
Pramel1	PRAMEF15
Pramel1	PRAMEF2
Pramel1	PRAMEF9
Pramel1	PRAMEF26
Pramel1	PRAMEF17
Pramel1	PRAMEF19
Pramel1	PRAMEF6
Pramel1	PRAMEF20
Pramel1	PRAMEF18
Pramel1	PRAMEF10
Pramel1	PRAMEF8
Pramel1	PRAMEF1
Pramel1	PRAMEF12
Pramel1	PRAMEF25
Pramel1	PRAMEF14
Pramel1	PRAMEF4
Pramel1	PRAMEF11
Pramel1	PRAMEF7
Pramel1	PRAMEF13
Pramel1	PRAMEF5
Pramel1	PRAMEF33
Pramel1	PRAMEF27
Pdcd6ip	
Pramel12	PRAMEF15
Pramel12	PRAMEF2
Pramel12	PRAMEF9
Pramel12	PRAMEF26
Pramel12	PRAMEF17
Pramel12	PRAMEF19
Pramel12	PRAMEF6
Pramel12	PRAMEF20
Pramel12	PRAMEF18
Pramel12	PRAMEF10
Pramel12	PRAMEF8
Pramel12	PRAMEF1
Pramel12	PRAMEF12
Pramel12	PRAMEF25
Pramel12	PRAMEF14
Pramel12	PRAMEF4
Pramel12	PRAMEF11
Pramel12	PRAMEF7
Pramel12	PRAMEF13
Pramel12	PRAMEF5
Pramel12	PRAMEF33
Pramel12	PRAMEF27
Oog4	PRAMEF15
Oog4	PRAMEF2
Oog4	PRAMEF9
Oog4	PRAMEF26
Oog4	PRAMEF17
Oog4	PRAMEF19
Oog4	PRAMEF6
Oog4	PRAMEF20
Oog4	PRAMEF18
Oog4	PRAMEF10
Oog4	PRAMEF8
Oog4	PRAMEF1
Oog4	PRAMEF12
Oog4	PRAMEF25
Oog4	PRAMEF14
Oog4	PRAMEF4
Oog4	PRAMEF11
Oog4	PRAMEF7
Oog4	PRAMEF13
Oog4	PRAMEF5
Oog4	PRAMEF33
Oog4	PRAMEF27
Hsd17b7	HSD17B7
Actr3b	ACTR3B
Actr3b	ACTR3C
Gm13043	PRAMEF15
Gm13043	PRAMEF2
Gm13043	PRAMEF9
Gm13043	PRAMEF26
Gm13043	PRAMEF17
Gm13043	PRAMEF19
Gm13043	PRAMEF6
Gm13043	PRAMEF20
Gm13043	PRAMEF18
Gm13043	PRAMEF10
Gm13043	PRAMEF8
Gm13043	PRAMEF1
Gm13043	PRAMEF12
Gm13043	PRAMEF25
Gm13043	PRAMEF14
Gm13043	PRAMEF4
Gm13043	PRAMEF11
Gm13043	PRAMEF7
Gm13043	PRAMEF13
Gm13043	PRAMEF5
Gm13043	PRAMEF33
Gm13043	PRAMEF27
Gm13040	PRAMEF15
Gm13040	PRAMEF2
Gm13040	PRAMEF9
Gm13040	PRAMEF26
Gm13040	PRAMEF17
Gm13040	PRAMEF19
Gm13040	PRAMEF6
Gm13040	PRAMEF20
Gm13040	PRAMEF18
Gm13040	PRAMEF10
Gm13040	PRAMEF8
Gm13040	PRAMEF1
Gm13040	PRAMEF12
Gm13040	PRAMEF25
Gm13040	PRAMEF14
Gm13040	PRAMEF4
Gm13040	PRAMEF11
Gm13040	PRAMEF7
Gm13040	PRAMEF13
Gm13040	PRAMEF5
Gm13040	PRAMEF33
Gm13040	PRAMEF27
Sbno2	SBNO2
Gm13057	PRAMEF15
Gm13057	PRAMEF2
Gm13057	PRAMEF9
Gm13057	PRAMEF26
Gm13057	PRAMEF17
Gm13057	PRAMEF19
Gm13057	PRAMEF6
Gm13057	PRAMEF20
Gm13057	PRAMEF18
Gm13057	PRAMEF10
Gm13057	PRAMEF8
Gm13057	PRAMEF1
Gm13057	PRAMEF12
Gm13057	PRAMEF25
Gm13057	PRAMEF14
Gm13057	PRAMEF4
Gm13057	PRAMEF11
Gm13057	PRAMEF7
Gm13057	PRAMEF13
Gm13057	PRAMEF5
Gm13057	PRAMEF33
Gm13057	PRAMEF27
Pramel20	PRAMEF15
Pramel20	PRAMEF2
Pramel20	PRAMEF9
Pramel20	PRAMEF26
Pramel20	PRAMEF17
Pramel20	PRAMEF19
Pramel20	PRAMEF6
Pramel20	PRAMEF20
Pramel20	PRAMEF18
Pramel20	PRAMEF10
Pramel20	PRAMEF8
Pramel20	PRAMEF1
Pramel20	PRAMEF12
Pramel20	PRAMEF25
Pramel20	PRAMEF14
Pramel20	PRAMEF4
Pramel20	PRAMEF11
Pramel20	PRAMEF7
Pramel20	PRAMEF13
Pramel20	PRAMEF5
Pramel20	PRAMEF33
Pramel20	PRAMEF27
Efcab7	EFCAB7
Farp2	FARP2
Pgm1	PGM1
Gm21663	
Gm21671	
Gm21680	
Tmem51	TMEM51
Rchy1	RCHY1
Tsga10	TSGA10
Kazn	KAZN
Clasp2	CLASP2
Odaph	ODAPH
U2af1	U2AF1L5
U2af1	U2AF1
Adgra3	ADGRA3
Stk11	STK11
Arhgap33	ARHGAP33
Tstd3	
Gm21698	
Rad23b	RAD23B
Gm1979	
Klf4	KLF4
Gm5862	
Cryaa	CRYAA2
Cryaa	CRYAA
Mroh8	MROH8
Speer4a	
Gm7347	
Pnisr	PNISR
Gm10471	
5031410I06Rik	
Sik1	SIK1B
Sik1	SIK1
Gm10220	
Ddr2	DDR2
Gm7361	
Cbarp	CBARP
Atp5g3	ATP5MC3
Slfn4	
Slfn4	SLFN12
Ppargc1a	PPARGC1A
Sult2b1	SULT2B1
Hsf2bp	HSF2BP
Lipt1	LIPT1
Meikin	MEIKIN
Miga2	MIGA2
Stk25	STK25
Rrp1b	RRP1B
Slfn3	
Slfn3	SLFN12
Clcn4	CLCN4
Atp5d	ATP5F1D
Slfn14	SLFN14
Mitd1	MITD1
Midn	MIDN
Actl7b	ACTL7B
Gm26657	
Actl7a	ACTL7A
Coq3	COQ3
Dnah2	DNAH2
Cdkl2	CDKL2
Bok	BOK
Faxc	FAXC
Unc80	UNC80
Notch3	NOTCH3
Fbxl4	FBXL4
Cirbp	CIRBP
Rpn2	RPN2
Pik3c2a	PIK3C2A
Pou3f2	POU3F2
Elp1	ELP1
Ephx3	EPHX3
Fam174c	FAM174C
Efna2	EFNA2
Brd4	BRD4
Pwwp3a	PWWP3A
Efnb3	EFNB3
Fnip1	FNIP1
Ubp1	UBP1
Dhx15	DHX15
Ghrh	GHRH
Dolpp1	DOLPP1
Pex12	PEX12
Slco2b1	SLCO2B1
Ndufs7	NDUFS7
Abitram	ABITRAM
Akap8	AKAP8
Mrpl30	
Mrpl30	MRPL30
Arhgap27	ARHGAP27
Manbal	MANBAL
Lnpk	LNPK
Gamt	GAMT
Ctnnal1	CTNNAL1
Thap4	THAP4
Dazap1	DAZAP1
Tpm1	TPM1
Lyg2	LYG2
Lyg1	LYG1
Sod3	SOD3
Ccdc149	CCDC149
Mms22l	MMS22L
Proser3	PROSER3
Akap8l	AKAP8L
Rpe	RPEL1
Rpe	RPE
Lgi2	LGI2
Wrap53	WRAP53
Olfr520	OR2AT4
Hspb6	HSPB6
Evx2	EVX2
Vmn2r30	
Plekhm1	PLEKHM1
Uap1	UAP1
Dpp6	DPP6
Crat	CRAT
Gm45783	
Olfr521	
Vmn2r31	
Lrrc37a	LRRC37B
Lrrc37a	LRRC37A
Lrrc37a	LRRC37A2
Lrrc37a	LRRC37A3
Neu3	NEU3
Gm884	LRRC37B
Gm884	LRRC37A
Gm884	LRRC37A2
Gm884	LRRC37A3
Vmn2r32	
Rps15	RPS15
Vmn2r33	
Lyzl6	LYZL6
Wiz	WIZ
Apc2	APC2
Lin37	LIN37
Rprml	RPRML
Gosr2	
Gosr2	GOSR2
Hoxd13	HOXD13
Hoxd12	HOXD12
Ambra1	AMBRA1
Arhgef1	ARHGEF1
Wnt9b	WNT9B
Tmem245	TMEM245
Wnt3	WNT3
Atg4b	ATG4B
Trp53	TP53
2310011J03Rik	C19orf25
Pcsk4	PCSK4
Frrs1l	FRRS1L
Epb41l4b	EPB41L4B
Dtymk	DTYMK
Rasal3	RASAL3
Txndc9	TXNDC9
Klhl32	KLHL32
Reep6	
Cit	CIT
Uhmk1	UHMK1
Adamtsl5	ADAMTSL5
Ndufaf4	NDUFAF4
Sh2d1b2	SH2D1B
Ptpn3	PTPN3
Atp1b2	ATP1B2
Kansl1l	KANSL1L
Plk5	PLK5
Shbg	SHBG
Nsf	NSF
Pglyrp2	PGLYRP2
Hoxd11	HOXD11
Chrm4	CHRM4
Hoxd10	HOXD10
Gpr63	GPR63
Hoxd9	HOXD9
Ing5	ING5
Fhl5	FHL5
Mex3d	MEX3D
Hoxd8	HOXD8
Mbd3	MBD3
Hoxd3	HOXD3
Pakap	
Src	SRC
Sh2d1b1	SH2D1B
Cyp4f39	CYP4F22
Pakap	PALM2AKAP2
Gm7694	
Ufl1	UFL1
Eif5b	EIF5B
Cyp4f17	CYP4F8
Sat2	SAT2
Uqcr11	UQCR11
Uqcr11	
Dcp1b	DCP1B
Tcf3	TCF3
Arf2	ARL17B
Arf2	ARL17A
Cyp4f16	CYP4F8
Crhr1	LINC02210-CRHR1
Crhr1	CRHR1
Cacna2d4	CACNA2D4
Acadl	ACADL
Pakap	PALM2AKAP2
Fxr2	FXR2
D2hgdh	D2HGDH
Hoxd4	HOXD4
Gm28230	HOXD4
Blcap	BLCAP
Cyp4f37	CYP4F8
Gal3st2	GAL3ST2
Hoxd1	HOXD1
Sppl2c	SPPL2C
Mtx2	MTX2
Sox15	SOX15
Gal3st2b	GAL3ST2
Cyp4f40	CYP4F2
Rapgef6	RAPGEF6
Rapgef6	
D630039A03Rik	C9orf152
Fut9	FUT9
Myl1	
Ptpa	PTPA
Cyp4f15	CYP4F2
Txn1	TXN
Manea	MANEA
Txndc8	TXNDC8
Zfp871	
Gal3st2c	GAL3ST2
Lrtm2	LRTM2
Rev1	REV1
Zfp811	
Zfp799	
Svep1	SVEP1
Adipor2	ADIPOR2
Zfp870	
Nnat	
Cyp4f14	CYP4F2
Speer4b	
Sepsecs	SEPSECS
Mdk	MDK
Neu4	NEU4
Wnt5b	WNT5B
Nos1ap	NOS1AP
Fbxl14	FBXL14
Paxip1	PAXIP1
Erc1	ERC1
Epha7	EPHA7
Vmn2r34	
Lmtk3	LMTK3
Htr5a	HTR5A
Cyp4f13	CYP4F8
Insig1	INSIG1
Cdc42se2	CDC42SE2
Sema6d	SEMA6D
Pdcd1	PDCD1
Pi4k2b	PI4K2B
Spata46	SPATA46
Olfml2b	OLFML2B
Mpdu1	MPDU1
Vmn2r35	
Fbxl2	FBXL2
Fam174a	FAM174A
Psenen	PSENEN
Psenen	
Zfp472	ZNF101
Atf6	ATF6
En2	EN2
Zfp952	ZNF101
G3bp2	G3BP2
Erfl	ERFL
Vmn2r36	
Zfp763	ZNF487
Zfp763	ZNF778
St8sia4	ST8SIA4
Nucb2	NUCB2
Zfp563	
Ap2b1	AP2B1
Morc2b	MORC2
Olfr55	OR10H2
Olfr55	OR10H1
Olfr55	OR10H5
Susd5	SUSD5
Olfr239	OR10H2
Olfr239	OR10H1
Olfr239	OR10H5
Lancl1	
Olfr1564	OR10H2
Olfr1564	OR10H1
Olfr1564	OR10H5
Zfp955a	ZNF101
Olfr63	OR10H3
Olfr63	OR10H4
Zfp955b	ZNF101
Musk	MUSK
Zfp81	ZNF101
Bcl2a1c	BCL2A1
Spcs2	SPCS2
Crtap	CRTAP
Zfp101	ZNF101
Glb1	GLB1
Actl9	ACTL9
Gm4125	NFILZ
Adamts10	ADAMTS10
Dusp12	DUSP12
Rabac1	RABAC1
Aff3	AFF3
Rad52	RAD52
Tmppe	TMPPE
Ccr4	CCR4
Trim71	TRIM71
Xylt1	XYLT1
Cnot10	CNOT10
Vmn2r41	
Xrra1	XRRA1
Gm26620	
Slco4c1	SLCO4C1
Prkab1	PRKAB1
Wnk1	WNK1
Fcrlb	FCRLB
Lpar1	LPAR1
Vmn2r42	
Cnpy1	CNPY1
Rnf169	RNF169
Tmem233	TMEM233
Vmn2r43	
Ccdc60	CCDC60
Cps1	CPS1
Vmn2r44	
Olfr267	OR2K2
Map3k7	MAP3K7
Lyrm7	LYRM7
Vmn2r45	
Onecut3	ONECUT3
Rps15a	RPS15A
Atp8b3	ATP8B3
Dync1li1	DYNC1LI1
Zcchc4	ZCCHC4
Myo1f	MYO1F
Hint1	HINT1
Cmtm6	CMTM6
Lonrf2	LONRF2
Cd68	
Cmtm7	CMTM7
Chrdl2	CHRDL2
Tnnt2	TNNT2
Cmtm8	CMTM8
Gpx3	GPX3
Gpd1l	GPD1L
Rexo1	REXO1
Rasl10b	RASL10B
Ier5l	IER5L
Cstad	
Hspb8	HSPB8
Rbm33	RBM33
Gas2l2	GAS2L2
Ate1	ATE1
Zfp414	ZNF414
1700020L24Rik	C17orf50
Osbpl10	OSBPL10
Eif4a1	EIF4A1
Ctnnbl1	CTNNBL1
Klf16	KLF16
Bach2	BACH2
Abhd17a	ABHD17A
Rps27rt	RPS27
Vstm2l	VSTM2L
Pram1	PRAM1
Uso1	USO1
Slc24a5	SLC24A5
Stt3b	STT3B
Scamp4	SCAMP4
Mmp28	MMP28
Gja10	GJA10
Hnrnpm	HNRNPM
Casp8ap2	CASP8AP2
Tti1	TTI1
Tln2	TLN2
Hnrnpa3	HNRNPA3
Adat3	ADAT3
Gm49322	ADAT3
Ecpas	ECPAS
Senp3	SENP3-EIF4A1
Senp3	SENP3
Csnk1g2	CSNK1G2
Shh	SHH
Srrm4	SRRM4
Nfe2l2	NFE2L2
Vmn2r40	
Taf15	TAF15
Vmn2r39	
Vmn2r38	
1700001O22Rik	C9orf50
Arl6ip1	ARL6IP1
Btbd2	BTBD2
Ppef2	PPEF2
Tnfsfm13	TNFSF12-TNFSF13
Marchf2	MARCHF2
Mknk2	MKNK2
Suds3	SUDS3
Nsmce4a	NSMCE4A
Ninj2	NINJ2
Vmn2r37	
B4galnt3	B4GALNT3
Mapt	MAPT
Rprd1b	RPRD1B
Mob3a	MOB3A
Rnf32	RNF32
Atp1a3	
Atp1a3	ATP1A3
Izumo4	IZUMO4
Rab11b	RAB11B
Ccdc77	CCDC77
Ap3d1	AP3D1
Anapc4	ANAPC4
Angptl4	ANGPTL4
Ntmt1	NTMT1
Kdm5a	KDM5A
Kank3	KANK3
Dot1l	DOT1L
Tgm2	TGM2
Cyth2	CYTH2
Fcrla	FCRLA
Mdn1	MDN1
Rps28	RPS28
C2cd4b	
Slco6c1	SLCO6A1
C2cd4a	
Gadl1	GADL1
Tnfsf13	TNFSF13
Ndufa7	NDUFA7
Ndufa7	
Plekhj1	PLEKHJ1
Asb6	ASB6
Il17ra	IL17RA
Naaa	NAAA
Chst10	CHST10
Tnfsf12	TNFSF12
Sf3a2	SF3A2
Tgfbr2	TGFBR2
Cd320	CD320
Tmem121b	TMEM121B
Prrx2	PRRX2
Hdhd5	HDHD5
Wfdc17	
Amh	AMH
Wfdc18	
Agps	AGPS
Smim40-ps	
Smim40-ps	SMIM40
Kifc1	KIFC1
Jsrp1	JSRP1
Wfdc21	
Cecr2	CECR2
Macir	MACIR
Kansl1	KANSL1
Zkscan16	ZNF483
Ptgr1	PTGR1
Oaz1	OAZ1
Gm10302	
Vps13c	VPS13C
Pold3	
Pkp1	PKP1
Slc34a2	SLC34A2
Lyrm2	LYRM2
Dnajc25	
Lingo3	LINGO3
Lsm7	LSM7
Sdad1	SDAD1
Nms	NMS
Gm20503	DNAJC25-GNG10
Sppl2b	SPPL2B
Slc25a18	SLC25A18
Gng10	GNG10
Smim40	
Smim40	SMIM40
Heatr6	HEATR6
Trerf1	TRERF1
Shoc1	SHOC1
Pdcl3	PDCL3
Lipt2	LIPT2
Atp6v1e1	ATP6V1E1
Kcnj14	KCNJ14
Vmn1r2	
Vmn1r3	
Erbb4	ERBB4
Ugcg	UGCG
Bcl2l13	BCL2L13
Vmn2r48	
Ttc30b	TTC30B
Ttc30b	TTC30A
Kcne3	KCNE3
Ptges	PTGES
Bid	BID
Mrps10	MRPS10
Ttc30a2	TTC30B
Ttc30a2	TTC30A
Polr2a	POLR2A
Ttc30a1	TTC30B
Ttc30a1	TTC30A
Grwd1	GRWD1
D630003M21Rik	KIAA1755
Susd1	SUSD1
Mical3	MICAL3
Sel1l3	SEL1L3
Tmprss9	TMPRSS9
Vmn2r49	
Vmn2r50	
Tmem68	TMEM68
Fcgr2b	FCGR2C
Fcgr2b	FCGR2B
Fcgr2b	FCGR2A
Vmn2r51	
Grik5	GRIK5
Guca1b	GUCA1B
Tor1b	TOR1B
Timm13	TIMM13
Guca1a	GUCA1A
Lmnb2	LMNB2
Gm50461	
Tgs1	TGS1
1700001C19Rik	GUCA1ANB
AI661453	C6orf132
Pde11a	PDE11A
Pde11a	PDE11A
Cxcl9	CXCL9
Rora	RORA
Ankrd6	ANKRD6
Taf8	TAF8
Smim20	SMIM20
Vmn2r52	
Slc35g3	SLC35G4
Slc35g3	SLC35G5
Slc35g3	SLC35G6
Slc35g3	SLC35G3
Lmbr1	LMBR1
Zbtb4	ZBTB4
Gadd45b	GADD45B
Fcgr4	FCGR3A
Fcgr4	FCGR3B
Zfp574	ZNF574
Cyct	
Gng7	GNG7
Grin2d	GRIN2D
Npas2	NPAS2
Tor1a	TOR1A
Ice2	ICE2
Cdc27	CDC27
Ccnd3	CCND3
Vmn1r66	
Diras1	DIRAS1
Slc39a3	SLC39A3
Rbm45	RBM45
Igfn1	IGFN1
Pgm2l1	PGM2L1
Sgta	SGTA
BC005624	C9orf78
Anxa2	ANXA2
Dgkz	DGKZ
Vmn1r67	
Zik1	ZIK1
Kdelr1	KDELR1
Nom1	NOM1
Fcgr3	FCGR2C
Fcgr3	FCGR2B
Fcgr3	FCGR2A
Chrnb1	CHRNB1
Mnx1	MNX1
Thop1	THOP1
Lyn	LYN
Foxb1	FOXB1
Ube3c	UBE3C
Vmn1r68	
Bysl	BYSL
Hnf1b	HNF1B
Bnip2	BNIP2
Smg1	SMG1
Creb3l3	CREB3L3
Pex26	
Pex26	PEX26
Med20	MED20
Med20	
Ikzf2	
Map2k2	MAP2K2
Map2k2	
Gm20517	MED20
Gm20517	
Usp49	USP49
Taok3	TAOK3
Tuba8	TUBA8
Usp18	USP18
Usp18	USP41
Tomm6	TOMM6
Rragd	RRAGD
Slc6a13	SLC6A13
Gm21981	PRICKLE4
Gm21981	
Tmem9	TMEM9
Prickle4	PRICKLE4
Prickle4	
Gtf2a2	GTF2A2
Frs3	FRS3
Fgf11	FGF11
Rps20	RPS20
Zbtb7a	ZBTB7A
Rpl31	
Slc6a12	SLC6A12
Mos	MOS
Tmem102	TMEM102
Plag1	PLAG1
Pgc	PGC
Gm39566	SPEM3
Gm39566	
Spem2	SPEM2
Spem1	SPEM1
Pias4	PIAS4
Ddx52	DDX52
Ube2j1	UBE2J1
Trim26	TRIM26
Gcnt3	GCNT3
Syngr4	SYNGR4
Rbms3	RBMS3
P4ha3	P4HA3
Ascl5	ASCL5
Ppip5k2	PPIP5K2
Myl4	MYL4
Gabrr2	GABRR2
Eef2	EEF2
Iqsec3	IQSEC3
Chchd7	CHCHD7
Trim15	TRIM15
Vmn1r69	
Abi1	ABI1
Trim10	TRIM10
Vmn1r70	
Dapk3	DAPK3
A2m	A2M
Ppme1	PPME1
Nlgn2	NLGN2
Trim40	TRIM40
Pebp1	
Trim31	TRIM31
Rnf39	RNF39
Tmem143	TMEM143
Vsig10	VSIG10
Tmem256	TMEM256
Tmem256	TMEM256-PLSCR3
Gm7298	CPAMD8
Gm7298	PZP
Gabrr1	GABRR1
Ppp1r11	PPP1R11
Itgb3	
Itgb3	ITGB3
Gm11808	UBA52
Pm20d2	PM20D2
Cfap126	CFAP126
Nmrk2	NMRK2
Polr1h	POLR1H
Mug1	CPAMD8
Mug1	PZP
Art3	ART3
Sdr16c5	SDR16C5
Atcay	ATCAY
Nlrp4b	NLRP4
Srsf12	SRSF12
Tnip1	TNIP1
Pnrc1	PNRC1
Polr1has	
Sdr16c6	
Emp3	EMP3
Spag16	SPAG16
2410137M14Rik	HLA-C
2410137M14Rik	HLA-G
2410137M14Rik	HLA-F
2410137M14Rik	HLA-B
2410137M14Rik	HLA-A
2410137M14Rik	HLA-E
Ptbp3	PTBP3
Zfr2	ZFR2
H2-M5	
Vmn1r71	
Syt17	SYT17
Loxl3	LOXL3
Zfp57	ZFP57
Sdhc	SDHC
Htra2	HTRA2
Matk	MATK
U2af1l4	U2AF1L4
Vwc2l	VWC2L
Gin1	GIN1
Aup1	AUP1
Tbc1d8	TBC1D8
Wsb2	WSB2
Mog	MOG
Cxcl10	CXCL10
Gabbr1	GABBR1
Dqx1	DQX1
Dnajb6	DNAJB6
Tlx2	TLX2
Pcgf1	PCGF1
Bard1	BARD1
Penk	PENK
Cnot11	CNOT11
Bpnt2	BPNT2
Rngtt	RNGTT
Fam81a	FAM81A
Mpz	MPZ
Lbx2	LBX2
Mrpl54	MRPL54
Ccdc142	CCDC142
Apba3	APBA3
Zcwpw2	
Gm42688	CCDC142
Olfr90	OR2H2
Olfr91	OR2H2
Mrpl53	MRPL53
Olfr92	OR2H2
Myo1e	MYO1E
Mogs	MOGS
Olfr93	OR2H2
Plscr3	PLSCR3
Fam110b	FAM110B
Pcp4l1	PCP4L1
Wbp1	WBP1
Rfc5	RFC5
Rnf149	RNF149
Itpripl2	ITPRIPL2
Ubd	UBD
Olfr94	OR2I1P
Zscan4b	
Olfr95	OR10C1
Cnr1	CNR1
Gm49396	U2AF1L4
Olfr96	OR11A1
Tjp3	TJP3
Hsdl2	HSDL2
Olfr97	
Abca12	ABCA12
T	TBXT
Gm11639	EFCAB13
Ino80b	INO80B-WBP1
Ino80b	INO80B
Odad1	
Spaca1	SPACA1
Rtkn	RTKN
Nup54	NUP54
Ccnb2	CCNB2
Efcab3	EFCAB3
E130308A19Rik	KIAA1958
Azi2	AZI2
Zscan4c	
Bpi	BPI
Igflr1	IGFLR1
Cyp7a1	CYP7A1
Mettl2	METTL2A
Mettl2	METTL2B
Zscan4-ps1	
Ksr2	KSR2
Inip	INIP
Coq7	COQ7
Creg2	CREG2
Synrg	SYNRG
Rbpj	RBPJ
Snx30	SNX30
Rfx8	RFX8
Wdr54	WDR54
Pip5k1c	PIP5K1C
Gm3646	
Zscan4d	
Pam	PAM
Slc46a2	SLC46A2
1700003E16Rik	C2orf81
1700003E16Rik	
Mup4	
Abcc6	ABCC6
Dctn1	
Dctn1	DCTN1
Myef2	MYEF2
Mup6	
Cmc1	CMC1
Akirin2	AKIRIN2
Mup7	
Eomes	EOMES
Tacc2	TACC2
Sdcbp	SDCBP
Rnf111	RNF111
Atic	ATIC
Tnk1	TNK1
Nr1i3	NR1I3
Golga4	GOLGA4
Scarb2	SCARB2
Tmem95	TMEM95
Kctd11	KCTD11
Dusp14	DUSP14
Mup2	
Il6	IL6
Mup8	
Cactin	CACTIN
Acap1	ACAP1
Cckar	CCKAR
Slco6d1	SLCO6A1
Orc3	ORC3
Sltm	SLTM
Zscan4e	
Fam47e	FAM47E
Fam47e	FAM47E-STBD1
Ctxn2	CTXN2
Zscan4f	
Tbxa2r	TBXA2R
Lbp	LBP
Tmc7	TMC7
Slc4a5	SLC4A5
Gipc3	GIPC3
Anxa6	ANXA6
Stbd1	STBD1
Tyms	TYMS
Tomm40l	TOMM40L
Hmg20b	HMG20B
Creb3l1	CREB3L1
Mthfd2	MTHFD2
Itga9	ITGA9
3110082J24Rik	
Garem2	GAREM2
Mob1a	MOB1A
Tbc1d19	TBC1D19
Zscan4-ps2	
Zscan4-ps3	
Cacna1s	CACNA1S
Btbd16	BTBD16
Bola3	BOLA3
Nsmaf	NSMAF
Vmn1r72	
Hoxa4	HOXA4
Hoxa5	HOXA5
Vmn1r73	
Osbpl6	OSBPL6
Vmn1r74	
Hoxa6	HOXA6
Nomo1	NOMO2
Nomo1	NOMO1
Nomo1	NOMO3
Hoxa7	HOXA7
Hadha	HADHA
Hoxa9	HOXA9
Ctdspl	CTDSPL
Hoxa10	HOXA10
Hoxa11	HOXA11
Mindy2	MINDY2
Tada2a	TADA2A
Ccdc158	CCDC158
Sftpb	SFTPB
Mfsd12	MFSD12
Rars2	RARS2
Usp39	USP39
4930404N11Rik	C19orf71
Vmn1r75	
0610030E20Rik	C2orf68
Ccdc69	CCDC69
Fzr1	FZR1
Adam10	ADAM10
C2cd3	C2CD3
Tmem150a	TMEM150A
Prkra	PRKRA
Pjvk	PJVK
Gm2a	GM2A
Car8	CA8
Rnf181	
2810408A11Rik	
Stim2	STIM2
Lipc	LIPC
Fkbp7	FKBP7
Rab2a	RAB2A
Snhg11	
Slc35a1	SLC35A1
Aqp9	AQP9
Vamp5	VAMP5
Chd7	CHD7
Vamp8	VAMP8
Ggcx	GGCX
Plekha3	PLEKHA3
Slc36a3	SLC36A3
Cntnap5b	
Vill	VILL
Usp20	USP20
Dohh	DOHH
Mat2a	MAT2A
Slc36a2	SLC36A2
Pcdh7	PCDH7
Cfap206	CFAP206
Cfap206	
Nos1	NOS1
Vmn1r76	
Gm48551	
Kcnj11	KCNJ11
Gm48552	
Hoxa1	HOXA1
Smim24	SMIM24
Apoa2	APOA2
Slc36a1	SLC36A1
Hoxa2	HOXA2
Vmn1r77	
Gm28308	
Kmt2b	KMT2B
Nfic	NFIC
Hoxa3	HOXA3
Gm136	C6orf163
Clvs1	CLVS1
Hoxa13	HOXA13
Fcer1g	FCER1G
Fat2	FAT2
Evx1	EVX1
Smim8	SMIM8
Pik3c2g	PIK3C2G
Aldh1a2	ALDH1A2
Acaca	ACACA
Zfp292	ZNF292
Cdh20	CDH20
Polr2m	POLR2M
Cga	CGA
Kif21b	KIF21B
Ucp3	UCP3
Mob3b	MOB3B
Plcd1	PLCD1
Ifnk	IFNK
C9orf72	C9orf72
Zbtb32	ZBTB32
Slc12a1	SLC12A1
Plekha1	PLEKHA1
Celf5	CELF5
Myzap	GCOM1
Myzap	MYZAP
Samd9l	SAMD9L
Ndufs2	NDUFS2
Hepacam2	HEPACAM2
Hadhb	HADHB
Lingo2	LINGO2
Vmn1r78	
Upk1a	UPK1A
Vps50	VPS50
Dlec1	DLEC1
Vmn1r79	
1700009N14Rik	
Ncln	NCLN
Cox6b1	COX6B1
Gm11437	C17orf78
Aco1	ACO1
Vmn1r80	
Rnf152	RNF152
Aatf	AATF
Etv2	ETV2
Htra1	HTRA1
Mroh3	
Adamts4	ADAMTS4
Vmn1r81	
Lhx1	LHX1
Vmn1r82	
Acaa1b	ACAA1
Vmn1r83	
Ddx58	DDX58
Ddx58	
Ucp2	UCP2
Sparc	SPARC
Slc22a14	SLC22A14
Inava	INAVA
G6pd2	G6PD
S1pr4	S1PR4
Gna15	GNA15
Adgrf3	ADGRF3
Slc22a13	SLC22A13
Shroom3	SHROOM3
Vmn1r84	
Gna11	GNA11
Ralgapb	RALGAPB
Abcc8	ABCC8
Gpr25	GPR25
Pign	PIGN
Tle5	TLE5
Cgnl1	CGNL1
Topors	TOPORS
Mrm1	MRM1
Smim27	
Ndufb6	NDUFB6
Atox1	ATOX1
Asph	ASPH
Tle2	TLE2
Dhrs11	DHRS11
G3bp1	G3BP1
Rbm42	RBM42
Calcr	CALCR
Tlk2	TLK2
Camsap2	CAMSAP2
Zfp551	ZNF551
Sowahb	SOWAHB
Adig	ADIG
Fbxo21	FBXO21
Oxsr1	OXSR1
Dut	DUT
Dnajb13	DNAJB13
Tfpi2	TFPI2
