Gene name	Mouse gene name
PRAMEF12	Pramel46
PRAMEF12	Oog1
PRAMEF12	
PRAMEF12	Pramel21
PRAMEF12	Pramel12
PRAMEF12	
PRAMEF12	Pramel16
C1orf232	Gm30191
CD247	Cd247
SNORC	Snorc
NGEF	Ngef
VILL	Vill
PEX19	Pex19
TRIM49D2	
FUCA1	Fuca1
NEU2	Neu2
PIK3C2A	Pik3c2a
PPT1	Ppt1
CHRNA1	Chrna1
FILIP1L	Filip1l
TACO1	Taco1
COPG1	Copg1
SLC4A1	Slc4a1
C11orf86	2010003K11Rik
TRIM49D1	
ARL5A	Arl5a
PRDM11	Prdm11
OR52N2	Olfr666
OR52N2	Olfr667
OR52N2	Olfr668
HMCES	Hmces
WIPF1	Wipf1
PLEKHG5	Plekhg5
H1-10	H1f10
RUNDC3A	Rundc3a
DHX57	Dhx57
EFCAB12	Efcab12
MBD4	Mbd4
SLC25A39	Slc25a39
MORN2	Morn2
SOS1	Sos1
IFT122	Ift122
GRN	Grn
CDKL4	Cdkl4
RASAL2	Rasal2
BOLA3	Bola3
MOB1A	Mob1a
LGALS8	Lgals8
FAM171A2	Fam171a2
MTHFD2	Mthfd2
RHO	Rho
ITGA2B	Itga2b
H1-8	H1f8
PLXND1	Plxnd1
USP37	Usp37
SYNRG	Synrg
CEP63	Cep63
CCNL2	Ccnl2
CNOT9	Cnot9
KIF9	Kif9
PLCD4	Plcd4
MRPL20	Mrpl20
VWA1	Vwa1
DDX52	Ddx52
ATAD3C	
ABCB10	Abcb10
BCS1L	Bcs1l
HNF1B	Hnf1b
URB2	Urb2
GPR171	Gpr171
P2RY14	P2ry14
GPR87	Gpr87
TAF5L	Taf5l
P2RY13	P2ry13
P2RY12	P2ry12
RNF186	Rnf186
OTUD3	Otud3
IGSF10	Igsf10
PLA2G2E	Pla2g2e
TBC1D3K	
PLA2G2A	Pla2g2a
SETD2	Setd2
OR2M7	
OR14C36	Olfr292
OR14C36	Olfr295
OR14C36	Olfr299
OR14C36	Olfr301
OR14C36	Olfr297
OR14C36	Olfr310
OR14C36	Olfr300-ps1
OR14C36	Olfr293
OR14C36	Olfr296-ps1
ERAL1	Eral1
TMEM275	6430628N08Rik
KNCN	Kncn
RNF25	Rnf25
MKNK1	Mknk1
CCDC12	Ccdc12
STK36	Stk36
FLOT2	Flot2
TMCC1	Tmcc1
MOB3C	Mob3c
ARTN	Artn
DHRS13	Dhrs13
IPO13	Ipo13
TTLL4	Ttll4
DPH2	Dph2
PHF12	Phf12
ATP6V0B	Atp6v0b
CYP27A1	Cyp27a1
PRKAG3	Prkag3
ATXN7L3	Atxn7l3
CCDC24	Ccdc24
USP40	Usp40
SLC6A9	Slc6a9
FDXR	
NFU1	Nfu1
OR2T1	Olfr31
OR2T3	
OR2T5	Olfr330
OR2T5	Olfr325
OR2T5	Olfr331
OR2T5	Olfr328
OR2T5	Olfr224
OR2T5	Olfr329
ZNF142	Zfp142
OR2T34	
OR14I1	Olfr465-ps1
LCE3B	
LCE3A	
LCE2D	
LCE2C	
LCE2B	
LCE2A	
PRAMEF15	Pramel22
PRAMEF15	Pramel26
PRAMEF15	Gm12790
PRAMEF15	Gm6205
PRAMEF15	Gm3183
PRAMEF15	C130073F10Rik
PRAMEF15	Pramel14
PRAMEF15	AA792892
PRAMEF15	Pramel38
PRAMEF15	
PRAMEF15	Gm13040
PRAMEF15	Oog2
PRAMEF15	
PRAMEF15	Pramel49
PRAMEF15	Pramel30
PRAMEF15	Gm13057
PRAMEF15	
PRAMEF15	Pramel11
PRAMEF15	Pramel51
PRAMEF15	
PRAMEF15	Gm13043
PRAMEF15	Pramel50
PRAMEF15	
PRAMEF15	Pramel5
PRAMEF15	Gm2042
PRAMEF15	
PRAMEF15	Pramel19
PRAMEF15	Pramel31
PRAMEF15	
PRAMEF15	Oog4
PRAMEF15	Gm7982
PRAMEF15	Pramel47
PRAMEF15	
PRAMEF15	Pramel41
PRAMEF15	
PRAMEF15	Pramel24
PRAMEF15	Pramel25
PRAMEF15	
PRAMEF15	Pramel35
PRAMEF15	Gm6367
PRAMEF15	Pramel32
PRAMEF15	
PRAMEF15	Gm13102
PRAMEF15	Gm16513
PRAMEF15	
PRAMEF15	
PRAMEF15	Pramel37
PRAMEF15	Oog3
PRAMEF15	Pramel17
PRAMEF15	Pramel48
PRAMEF15	
PRAMEF15	Pramel44
PRAMEF15	Pramel39
PRAMEF15	Pramel28
PRAMEF15	
PRAMEF15	Pramel29
PRAMEF15	Pramel4
PRAMEF15	Pramel36
PRAMEF15	Pramel15
PRAMEF15	Pramel45
PRAMEF15	
PRAMEF15	Pramel13
PRAMEF15	Pramel7
PRAMEF15	
PRAMEF15	Pramel43
PRAMEF15	Pramel42
PRAMEF15	Pramel23
PRAMEF15	Gm16367
PRAMEF15	Gm3286
PRAMEF15	
PRAMEF15	Pramel34
PRAMEF15	Gm6351
PRAMEF15	E330014E10Rik
PRAMEF15	
PRAMEF15	Pramel27
PRAMEF15	Pramel6
PRAMEF15	Gm12789
PRAMEF15	
PRAMEF15	Pramel1
PRAMEF15	
PRAMEF15	Pramel40
PRAMEF15	Pramel18
PRAMEF15	Pramel20
PRAMEF15	
PRAMEF15	
PRAMEF15	Pramel33
PRAMEF15	Pramel46
PRAMEF15	Oog1
PRAMEF15	
PRAMEF15	Pramel21
PRAMEF15	Pramel12
PRAMEF15	
PRAMEF15	Pramel16
CACNB4	Cacnb4
PRAMEF14	Pramel22
PRAMEF14	Pramel26
PRAMEF14	Gm12790
PRAMEF14	Gm6205
PRAMEF14	Gm3183
PRAMEF14	C130073F10Rik
PRAMEF14	Pramel14
PRAMEF14	AA792892
PRAMEF14	Pramel38
PRAMEF14	
PRAMEF14	Gm13040
PRAMEF14	Oog2
PRAMEF14	
PRAMEF14	Pramel49
PRAMEF14	Pramel30
PRAMEF14	Gm13057
PRAMEF14	
PRAMEF14	Pramel11
PRAMEF14	Pramel51
PRAMEF14	
PRAMEF14	Gm13043
PRAMEF14	Pramel50
PRAMEF14	
PRAMEF14	Pramel5
PRAMEF14	Gm2042
PRAMEF14	
PRAMEF14	Pramel19
PRAMEF14	Pramel31
PRAMEF14	
PRAMEF14	Oog4
PRAMEF14	Gm7982
PRAMEF14	Pramel47
PRAMEF14	
PRAMEF14	Pramel41
PRAMEF14	
PRAMEF14	Pramel24
PRAMEF14	Pramel25
PRAMEF14	
PRAMEF14	Pramel35
PRAMEF14	Gm6367
PRAMEF14	Pramel32
PRAMEF14	
PRAMEF14	Gm13102
PRAMEF14	Gm16513
PRAMEF14	
PRAMEF14	
PRAMEF14	Pramel37
PRAMEF14	Oog3
PRAMEF14	Pramel17
PRAMEF14	Pramel48
PRAMEF14	
PRAMEF14	Pramel44
PRAMEF14	Pramel39
PRAMEF14	Pramel28
PRAMEF14	
PRAMEF14	Pramel29
PRAMEF14	Pramel4
PRAMEF14	Pramel36
PRAMEF14	Pramel15
PRAMEF14	Pramel45
PRAMEF14	
PRAMEF14	Pramel13
PRAMEF14	Pramel7
PRAMEF14	
PRAMEF14	Pramel43
PRAMEF14	Pramel42
PRAMEF14	Pramel23
PRAMEF14	Gm16367
PRAMEF14	Gm3286
PRAMEF14	
PRAMEF14	Pramel34
PRAMEF14	Gm6351
PRAMEF14	E330014E10Rik
PRAMEF14	
PRAMEF14	Pramel27
PRAMEF14	Pramel6
PRAMEF14	Gm12789
PRAMEF14	
PRAMEF14	Pramel1
PRAMEF14	
PRAMEF14	Pramel40
PRAMEF14	Pramel18
PRAMEF14	Pramel20
PRAMEF14	
PRAMEF14	
PRAMEF14	Pramel33
PRAMEF14	Pramel46
PRAMEF14	Oog1
PRAMEF14	
PRAMEF14	Pramel21
PRAMEF14	Pramel12
PRAMEF14	
PRAMEF14	Pramel16
PRAMEF19	Pramel22
PRAMEF19	Pramel26
PRAMEF19	Gm12790
PRAMEF19	Gm6205
PRAMEF19	Gm3183
PRAMEF19	C130073F10Rik
PRAMEF19	Pramel14
PRAMEF19	AA792892
PRAMEF19	Pramel38
PRAMEF19	
PRAMEF19	Gm13040
PRAMEF19	Oog2
PRAMEF19	
PRAMEF19	Pramel49
PRAMEF19	Pramel30
PRAMEF19	Gm13057
PRAMEF19	
PRAMEF19	Pramel11
PRAMEF19	Pramel51
PRAMEF19	
PRAMEF19	Gm13043
PRAMEF19	Pramel50
PRAMEF19	
PRAMEF19	Pramel5
PRAMEF19	Gm2042
PRAMEF19	
PRAMEF19	Pramel19
PRAMEF19	Pramel31
PRAMEF19	
PRAMEF19	Oog4
PRAMEF19	Gm7982
PRAMEF19	Pramel47
PRAMEF19	
PRAMEF19	Pramel41
PRAMEF19	
PRAMEF19	Pramel24
PRAMEF19	Pramel25
PRAMEF19	
PRAMEF19	Pramel35
PRAMEF19	Gm6367
PRAMEF19	Pramel32
PRAMEF19	
PRAMEF19	Gm13102
PRAMEF19	Gm16513
PRAMEF19	
PRAMEF19	
PRAMEF19	Pramel37
PRAMEF19	Oog3
PRAMEF19	Pramel17
PRAMEF19	Pramel48
PRAMEF19	
PRAMEF19	Pramel44
PRAMEF19	Pramel39
PRAMEF19	Pramel28
PRAMEF19	
PRAMEF19	Pramel29
PRAMEF19	Pramel4
PRAMEF19	Pramel36
PRAMEF19	Pramel15
PRAMEF19	Pramel45
PRAMEF19	
PRAMEF19	Pramel13
PRAMEF19	Pramel7
PRAMEF19	
PRAMEF19	Pramel43
PRAMEF19	Pramel42
PRAMEF19	Pramel23
PRAMEF19	Gm16367
PRAMEF19	Gm3286
PRAMEF19	
PRAMEF19	Pramel34
PRAMEF19	Gm6351
PRAMEF19	E330014E10Rik
PRAMEF19	
PRAMEF19	Pramel27
PRAMEF19	Pramel6
PRAMEF19	Gm12789
PRAMEF19	
PRAMEF19	Pramel1
PRAMEF19	
PRAMEF19	Pramel40
PRAMEF19	Pramel18
PRAMEF19	Pramel20
PRAMEF19	
PRAMEF19	
PRAMEF19	Pramel33
PRAMEF19	Pramel46
PRAMEF19	Oog1
PRAMEF19	
PRAMEF19	Pramel21
PRAMEF19	Pramel12
PRAMEF19	
PRAMEF19	Pramel16
PRAMEF17	Pramel22
PRAMEF17	Pramel26
PRAMEF17	Gm12790
PRAMEF17	Gm6205
PRAMEF17	Gm3183
PRAMEF17	C130073F10Rik
PRAMEF17	Pramel14
PRAMEF17	AA792892
PRAMEF17	Pramel38
PRAMEF17	
PRAMEF17	Gm13040
PRAMEF17	Oog2
PRAMEF17	
PRAMEF17	Pramel49
PRAMEF17	Pramel30
PRAMEF17	Gm13057
PRAMEF17	
PRAMEF17	Pramel11
PRAMEF17	Pramel51
PRAMEF17	
PRAMEF17	Gm13043
PRAMEF17	Pramel50
PRAMEF17	
PRAMEF17	Pramel5
PRAMEF17	Gm2042
PRAMEF17	
PRAMEF17	Pramel19
PRAMEF17	Pramel31
PRAMEF17	
PRAMEF17	Oog4
PRAMEF17	Gm7982
PRAMEF17	Pramel47
PRAMEF17	
PRAMEF17	Pramel41
PRAMEF17	
PRAMEF17	Pramel24
PRAMEF17	Pramel25
PRAMEF17	
PRAMEF17	Pramel35
PRAMEF17	Gm6367
PRAMEF17	Pramel32
PRAMEF17	
PRAMEF17	Gm13102
PRAMEF17	Gm16513
PRAMEF17	
PRAMEF17	
PRAMEF17	Pramel37
PRAMEF17	Oog3
PRAMEF17	Pramel17
PRAMEF17	Pramel48
PRAMEF17	
PRAMEF17	Pramel44
PRAMEF17	Pramel39
PRAMEF17	Pramel28
PRAMEF17	
PRAMEF17	Pramel29
PRAMEF17	Pramel4
PRAMEF17	Pramel36
PRAMEF17	Pramel15
PRAMEF17	Pramel45
PRAMEF17	
PRAMEF17	Pramel13
PRAMEF17	Pramel7
PRAMEF17	
PRAMEF17	Pramel43
PRAMEF17	Pramel42
PRAMEF17	Pramel23
PRAMEF17	Gm16367
PRAMEF17	Gm3286
PRAMEF17	
PRAMEF17	Pramel34
PRAMEF17	Gm6351
PRAMEF17	E330014E10Rik
PRAMEF17	
PRAMEF17	Pramel27
PRAMEF17	Pramel6
PRAMEF17	Gm12789
PRAMEF17	
PRAMEF17	Pramel1
PRAMEF17	
PRAMEF17	Pramel40
PRAMEF17	Pramel18
PRAMEF17	Pramel20
PRAMEF17	
PRAMEF17	
PRAMEF17	Pramel33
PRAMEF17	Pramel46
PRAMEF17	Oog1
PRAMEF17	
PRAMEF17	Pramel21
PRAMEF17	Pramel12
PRAMEF17	
PRAMEF17	Pramel16
PRAMEF20	Pramel22
PRAMEF20	Pramel26
PRAMEF20	Gm12790
PRAMEF20	Gm6205
PRAMEF20	Gm3183
PRAMEF20	C130073F10Rik
PRAMEF20	Pramel14
PRAMEF20	AA792892
PRAMEF20	Pramel38
PRAMEF20	
PRAMEF20	Gm13040
PRAMEF20	Oog2
PRAMEF20	
PRAMEF20	Pramel49
PRAMEF20	Pramel30
PRAMEF20	Gm13057
PRAMEF20	
PRAMEF20	Pramel11
PRAMEF20	Pramel51
PRAMEF20	
PRAMEF20	Gm13043
PRAMEF20	Pramel50
PRAMEF20	
PRAMEF20	Pramel5
PRAMEF20	Gm2042
PRAMEF20	
PRAMEF20	Pramel19
PRAMEF20	Pramel31
PRAMEF20	
PRAMEF20	Oog4
PRAMEF20	Gm7982
PRAMEF20	Pramel47
PRAMEF20	
PRAMEF20	Pramel41
PRAMEF20	
PRAMEF20	Pramel24
PRAMEF20	Pramel25
PRAMEF20	
PRAMEF20	Pramel35
PRAMEF20	Gm6367
PRAMEF20	Pramel32
PRAMEF20	
PRAMEF20	Gm13102
PRAMEF20	Gm16513
PRAMEF20	
PRAMEF20	
PRAMEF20	Pramel37
PRAMEF20	Oog3
PRAMEF20	Pramel17
PRAMEF20	Pramel48
PRAMEF20	
PRAMEF20	Pramel44
PRAMEF20	Pramel39
PRAMEF20	Pramel28
PRAMEF20	
PRAMEF20	Pramel29
PRAMEF20	Pramel4
PRAMEF20	Pramel36
PRAMEF20	Pramel15
PRAMEF20	Pramel45
PRAMEF20	
PRAMEF20	Pramel13
PRAMEF20	Pramel7
PRAMEF20	
PRAMEF20	Pramel43
PRAMEF20	Pramel42
PRAMEF20	Pramel23
PRAMEF20	Gm16367
PRAMEF20	Gm3286
PRAMEF20	
PRAMEF20	Pramel34
PRAMEF20	Gm6351
PRAMEF20	E330014E10Rik
PRAMEF20	
PRAMEF20	Pramel27
PRAMEF20	Pramel6
PRAMEF20	Gm12789
PRAMEF20	
PRAMEF20	Pramel1
PRAMEF20	
PRAMEF20	Pramel40
PRAMEF20	Pramel18
PRAMEF20	Pramel20
PRAMEF20	
PRAMEF20	
PRAMEF20	Pramel33
PRAMEF20	Pramel46
PRAMEF20	Oog1
PRAMEF20	
PRAMEF20	Pramel21
PRAMEF20	Pramel12
PRAMEF20	
PRAMEF20	Pramel16
EPHX4	Ephx4
FADS6	Fads6
SETSIP	Set
FNDC10	Fndc10
USH1G	Ush1g
MMP23B	Mmp23
OTOP2	Otop2
OTOP3	Otop3
HID1	Hid1
SLC35E2B	Slc35e2
CDK11A	Cdk11b
CDR2L	Cdr2l
MRPL58	Mrpl58
ATP5PD	Atp5h
OR1D2	Olfr412
NACA2	
INTS2	Ints2
NADK	Nadk
MTMR4	Mtmr4
GNB1	Gnb1
BRIP1	Brip1
CALML6	
TMEM52	Tmem52
CD1A	
CD1C	
CD1B	
CD1E	
OR3A1	Olfr410
OR3A1	Olfr401
OR3A1	Olfr402
OR1R1P	Olfr398
OR1E1	
OR3A3	
OR1E2	
SPATA22	Gm49340
SPATA22	Spata22
TMEM198	Tmem198
OR10T2	
ITPRIPL1	Itpripl1
DR1	Dr1
ARHGEF33	Arhgef33
ASPA	Aspa
MAPKAPK2	Mapkapk2
CCDC74A	Ccdc74a
CHD3	Chd3
IL10	Il10
POTEJ	
IL24	Il24
POTEI	
FCMR	Fcmr
TBC1D8	Tbc1d8
PIGR	Pigr
FBXO41	Fbxo41
FCAMR	Fcamr
RGPD1	
C1orf116	AA986860
HEXIM2	Hexim2
PRMT6	Prmt6
SH3BGRL3	Sh3bgrl3
ATP5MC3	Atp5g3
UBXN11	Ubxn11
ALOX12	Alox12
PTMA	
RNASEK	Rnasek
RNASEK	Gm21988
RNASEK-C17orf49	
C17orf49	0610010K14Rik
CD52	Cd52
ZNF683	
NRP2	Nrp2
TINAGL1	Tinagl1
BCL6B	Bcl6b
HCRTR1	Hcrtr1
SLC16A13	Slc16a13
PEF1	Pef1
SLC16A11	Slc16a11
CLEC10A	Clec10a
CLEC10A	Mgl2
COL16A1	Col16a1
ASGR2	Asgr2
ASGR1	Asgr1
ITSN2	Itsn2
DLG4	Dlg4
ORC1	Orc1
FCGR3A	Fcgr4
IL19	Il19
SDE2	Sde2
H3-3A	
IMMT	Immt
ACBD3	Acbd3
MIXL1	Mixl1
DEGS1	Degs1
DEGS1	9130409I23Rik
NVL	Nvl
DNPEP	Dnpep
CNIH4	Cnih4
BMP8A	
HEYL	Heyl
HPCAL4	Hpcal4
PABPC4	Pabpc4
DOCK10	Dock10
ACADVL	Acadvl
TARS2	Tars2
PUM2	Pum2
ECM1	Ecm1
DVL2	Dvl2
CTDSP1	Ctdsp1
ENSA	Ensa
CCDC121	
SP140L	
GOLPH3L	Golph3l
PHF23	Phf23
HORMAD1	Hormad1
C2orf15	
GPR155	Gpr155
GABARAP	Gabarap
MCL1	Mcl1
	
CTDNEP1	Ctdnep1
WNT3A	Wnt3a
ARF1	Arf1
IL1F10	Il1f10
C1orf35	2310033P09Rik
C1D	C1d
	Cldn7
TOGARAM2	Togaram2
ELP5	Elp5
MRPL55	Mrpl55
FN1	Fn1
CLDN7	Cldn7
SLC2A4	Slc2a4
GJC2	Gjc2
IBA57	Iba57
YBX2	Ybx2
TRIM11	Trim11
OR3A2	
TRIM17	Trim17
QRICH2	Qrich2
H3-4	
H2AW	H2aw
H2BU1	
SPDYE4	Spdye4b
SPDYE4	Spdye4a
RNF187	
TAF15	Taf15
PPIH	Gm7879
PPIH	Ppih
YBX1	Ybx1
RASL10B	Rasl10b
GAS2L2	Gas2l2
CLDN19	Cldn19
MMP28	Mmp28
P3H1	P3h1
C17orf50	1700020L24Rik
HEATR9	Heatr9
C1orf50	AU022252
	
STPG1	Stpg1
NIPAL3	Nipal3
CCL5	
RCAN3	Rcan3
GFAP	Gfap
NCMAP	Ncmap
JUN	Jun
ASH1L	Ash1l
WDR26	Wdr26
ABHD15	Abhd15
TP53I13	Trp53i13
TXLNA	Txlna
IQCC	Iqcc
GIT1	Git1
TMEM234	Tmem234
FAM167B	Fam167b
LCK	Lck
ANKRD13B	Ankrd13b
HDAC1	Hdac1
FAM222B	Fam222b
MARCKSL1	Marcksl1
TSSK3	Tssk3
FAM229A	Fam229a
PIPOX	Pipox
SLC16A4	Slc16a4
SEZ6	Sez6
TIAF1	
EIF3I	Eif3i
SEPTIN4	
LAMTOR5	Lamtor5
YTHDF2	Ythdf2
OPRD1	Oprd1
TMEM200B	Tmem200b
SRSF4	Srsf4
MECR	Mecr
KRT34	Krt34
MXRA7	
MTARC1	Mtarc1
	Mtarc1
BUB1	Bub1
HLX	Hlx
BAIAP2	Baiap2
MARK1	Mark1
C1orf115	C130074G19Rik
DARS2	Dars2
ACOXL	Acoxl
BCL2L11	Bcl2l11
KRTAP4-1	Gm40460
KRTAP4-1	Krtap5-2
KRTAP4-1	Gm4559
KRTAP4-1	Gm45618
KRTAP4-1	Krtap4-16
KCNJ16	Kcnj16
ZBTB37	Zbtb37
UTS2R	
TBC1D3E	
RC3H1	Rc3h1
OR1A2	Olfr403
OR1A2	Olfr43
ADORA2B	Adora2b
	
WDR35	Wdr35
OR1G1	
TBC1D3C	
TRPV1	Trpv1
INKA2	Inka2
SP110	
SP110	
SP110	Sp110
SP110	
SP110	
SP110	
SP110	
KCND3	Kcnd3
RAB7B	Rab7b
F11R	F11r
TTN	Ttn
	
TSTD1	Tstd1
USF1	Usf1
TTLL6	Ttll6
ARHGAP30	Arhgap30
UBE2G1	Ube2g1
NECTIN4	Nectin4
LGALS9B	
KLHDC9	Klhdc9
TBC1D3B	
PFDN2	Pfdn2
NIT1	Nit1
KCNAB3	Kcnab3
DEDD	Dedd
NAA38	Naa38
TBC1D3	
CTSE	Ctse
KRT36	Krt36
COQ8A	Coq8a
TRIM37	Trim37
AKIRIN1	Akirin1
NDUFS5	Ndufs5
	Psen2
LRIF1	Lrif1
CEPT1	Cept1
GDPD1	Gdpd1
YPEL2	Ypel2
DENND2D	Dennd2d
TNFSF13	Tnfsf13
CHI3L2	
GPRC5C	Gprc5c
DRAM2	Dram2
CD300A	Cd300a
ATP8B2	Atp8b2
IL6R	Il6ra
CD300LB	Cd300lb
CD300C	Cd300c2
CD300C	Cd300c
CD300LD	Cd300a
RFNG	Rfng
SHE	She
PLA2G2C	Pla2g2c
UBXN10	Ubxn10
SDHC	Sdhc
GPS1	Gps1
ARNT	Arnt
OTOF	Otof
CTXND2	4930558C23Rik
PARP1	Parp1
DUS1L	Dus1l
NDUFS2	Ndufs2
FASN	Fasn
BMP10	Bmp10
GKN2	Gkn2
GKN1	Gkn1
ANTXR1	Antxr1
CCDC57	Ccdc57
	
PRDX1	Prdx1
NASP	Nasp
KRT39	Krt39
REG3A	
KRTAP3-3	
KRTAP3-2	
KRTAP3-1	Krtap3-1
KRTAP1-5	Krtap1-5
KRTAP1-4	Krtap1-5
KRTAP1-3	Krtap1-5
KRTAP1-1	Krtap1-5
KRTAP2-1	Gm40460
KRTAP2-1	Krtap5-2
KRTAP2-1	Gm4559
KRTAP2-1	Gm45618
KRTAP2-2	Gm40460
KRTAP2-2	Krtap5-2
KRTAP2-2	Gm4559
KRTAP2-2	Gm45618
KRTAP2-3	Gm40460
KRTAP2-3	Krtap5-2
KRTAP2-3	Gm4559
KRTAP2-3	Gm45618
KRTAP2-4	Gm40460
KRTAP2-4	Krtap5-2
KRTAP2-4	Gm4559
KRTAP2-4	Gm45618
KRTAP4-7	Gm11555
KRTAP4-7	Krtap4-7
LRRTM1	Lrrtm1
KRTAP4-8	Gm40460
KRTAP4-8	Krtap5-2
KRTAP4-8	Gm4559
KRTAP4-8	Gm45618
KRTAP4-16	Gm40460
KRTAP4-16	Krtap5-2
KRTAP4-16	Gm4559
KRTAP4-16	Gm45618
KRTAP4-9	Gm40460
KRTAP4-9	Krtap5-2
KRTAP4-9	Gm4559
KRTAP4-9	Gm45618
KRTAP4-11	Gm40460
KRTAP4-11	Krtap5-2
KRTAP4-11	Gm4559
KRTAP4-11	Gm45618
KRTAP4-12	Gm11555
KRTAP4-12	Krtap4-7
KRTAP4-6	Gm11555
KRTAP4-6	Krtap4-7
KRTAP4-5	Krtap10-4
KRTAP4-5	Gm7138
KRTAP4-5	Gm10318
KRTAP4-5	Gm3285
KRTAP4-5	Gm9736
KRTAP4-5	Gm3238
KRTAP4-5	Gm49918
KRTAP4-5	Gm9639
KRTAP4-5	Gm3250
KRTAP4-5	Gm36176
KRTAP4-5	Gm18596
KRTAP4-5	Gm9507
KRTAP4-5	Gm7137
KRTAP4-5	Krtap10-10
KRTAP4-5	Gm3233
KRTAP4-5	Gm19402
KRTAP4-5	Gm9508
KRTAP4-5	Gm19668
KRTAP4-5	Gm10272
KRTAP4-5	Gm10024
KRTAP4-5	Gm10100
KRTAP4-5	Gm10142
KRTAP4-5	Krtap12-1
KRTAP4-5	Gm40460
KRTAP4-5	Krtap5-2
KRTAP4-5	Gm4559
KRTAP4-5	Gm45618
KRTAP4-4	Gm40460
KRTAP4-4	Krtap5-2
KRTAP4-4	Gm4559
KRTAP4-4	Gm45618
CTNNA2	Ctnna2
SLFN11	
CCDC17	Ccdc17
RBFOX3	Rbfox3
IFIH1	Ifih1
GCA	Gca
GPBP1L1	Gpbp1l1
WSCD1	Wscd1
EIF2AK2	Eif2ak2
TMEM69	Tmem69
ABCA10	
SLC39A1	Slc39a1
CR1	Cr1l
PIK3R5	Pik3r5
DNAJC10	Dnajc10
GUK1	Guk1
TNK1	Tnk1
FRZB	Frzb
KIF1A	Kif1a
C17orf80	D11Wsu47e
ANKFN1	Ankfn1
KRT35	Krt35
HDAC5	Hdac5
SERBP1	Serbp1
OR1A1	Olfr403
OR1A1	Olfr43
SREBF1	Srebf1
RFX5	Rfx5
LRRC3C	Lrrc3c
TBC1D3L	
MIER1	Mier1
LRRC37A3	Gm884
LRRC37A3	Lrrc37a
GSDMB	
SLC45A1	Slc45a1
ARHGAP27	Arhgap27
KIF17	Kif17
PPIAL4G	
WDR47	Wdr47
CORO6	Coro6
RSAD2	Rsad2
ZNF669	Zfp78
SSX2IP	Ssx2ip
RNF144A	Rnf144a
PROCA1	Proca1
KIAA1841	0610010F05Rik
TOR1AIP2	Tor1aip2
KRT40	Krt40
OR4D1	Olfr464
UCHL5	Uchl5
NMI	Nmi
TNFAIP6	Tnfaip6
RIF1	Rif1
SMIM1	Smim1
RNF19B	Rnf19b
C1orf162	I830077J02Rik
GMEB1	Gmeb1
CEP85	Cep85
CC2D1B	Cc2d1b
CYRIA	Cyria
DAB1	Dab1
ARID5A	Arid5a
LRRC8B	Lrrc8b
BTBD8	Btbd8
BTBD8	Gm42669
KANSL3	Kansl3
ZC3H11A	Zc3h11a
ZC3H11A	Zc3h11a
FER1L5	Fer1l5
IFI16	Ifi202b
IFI16	Ifi209
IFI16	Ifi206
IFI16	Ifi207
IFI16	Ifi203
IFI16	Ifi204
LMAN2L	Lman2l
CNNM4	Cnnm4
CNNM3	Cnnm3
RGS13	Rgs13
ANKRD23	Ankrd23
ANKRD23	Gm42417
RGS4	Rgs4
ANKRD39	Ankrd39
CAP1	Cap1
SEMA4C	Sema4c
LRRFIP1	Lrrfip1
ACOT7	Acot7
RAMP1	Ramp1
MOGAT1	Mogat1
TOR1AIP1	Tor1aip1
ACSL3	Acsl3
HSPB11	Hspb11
SDF4	Sdf4
EPHB2	Ephb2
LOXL3	Loxl3
TMCO1	Tmco1
NBPF3	
DCTN1	Dctn1
CDK11B	Cdk11b
ACOT11	Acot11
AKR1A1	Akr1a1
XPO1	Xpo1
KCNT2	Kcnt2
SPATA3	Spata3
GRB14	Grb14
CTSK	Ctsk
EPB41	Epb41
COBLL1	Cobll1
GALNT3	Galnt3
TTC21B	Ttc21b
FLACC1	Flacc1
TRAK2	Trak2
STRADB	Stradb
HMGB4	Hmgb4
C2CD6	C2cd6
AK2	Ak2
TMEM237	Tmem237
AZIN2	Azin2
TRIM62	Trim62
MPP4	Mpp4
PRSS38	Prss38
CTSS	Ctss
LIN9	Lin9
CDK15	Cdk15
PRAMEF27	Pramel22
PRAMEF27	Pramel26
PRAMEF27	Gm12790
PRAMEF27	Gm6205
PRAMEF27	Gm3183
PRAMEF27	C130073F10Rik
PRAMEF27	Pramel14
PRAMEF27	AA792892
PRAMEF27	Pramel38
PRAMEF27	
PRAMEF27	Gm13040
PRAMEF27	Oog2
PRAMEF27	
PRAMEF27	Pramel49
PRAMEF27	Pramel30
PRAMEF27	Gm13057
PRAMEF27	
PRAMEF27	Pramel11
PRAMEF27	Pramel51
PRAMEF27	
PRAMEF27	Gm13043
PRAMEF27	Pramel50
PRAMEF27	
PRAMEF27	Pramel5
PRAMEF27	Gm2042
PRAMEF27	
PRAMEF27	Pramel19
PRAMEF27	Pramel31
PRAMEF27	
PRAMEF27	Oog4
PRAMEF27	Gm7982
PRAMEF27	Pramel47
PRAMEF27	
PRAMEF27	Pramel41
PRAMEF27	
PRAMEF27	Pramel24
PRAMEF27	Pramel25
PRAMEF27	
PRAMEF27	Pramel35
PRAMEF27	Gm6367
PRAMEF27	Pramel32
PRAMEF27	
PRAMEF27	Gm13102
PRAMEF27	Gm16513
PRAMEF27	
PRAMEF27	
PRAMEF27	Pramel37
PRAMEF27	Oog3
PRAMEF27	Pramel17
